age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,class
28,193897,13,1,1,45,>50K
53,271160,10,1,0,41,<=50K
54,271161,11,1,0,40,<=50K
27,106152,9,0,1,48,<=50K
28,106152,9,1,0,51,<=50K
37,105021,13,0,0,49,>50K
38,105020,12,0,1,49,<=50K
34,94411,9,0,1,39,<=50K
35,94414,9,0,0,39,>50K
28,350254,2,2,0,39,<=50K
27,350252,1,0,0,39,>50K
34,269040,10,1,0,40,<=50K
34,269041,8,0,1,39,<=50K
25,267706,9,0,0,46,<=50K
24,267707,10,0,0,45,<=50K
30,227930,13,0,0,39,<=50K
32,227931,12,2,0,41,<=50K
46,223344,11,2174,1,39,<=50K
45,223342,10,2171,0,40,>50K
32,132601,16,0,0,40,>50K
31,132601,16,2,0,40,<=50K
64,185913,15,99997,0,34,>50K
64,185911,15,99999,2,35,<=50K
43,76460,8,1,1,38,<=50K
43,76460,9,1,0,40,<=50K
24,69849,12,1,1,19,<=50K
23,69846,13,0,3,20,<=50K
40,322979,8,2352,0,41,<=50K
40,322980,7,2353,2,40,<=50K
26,195678,13,0,0,40,<=50K
26,195677,12,0,0,42,<=50K
29,220753,10,0,0,25,<=50K
27,220753,8,1,0,24,<=50K
36,343475,9,0,0,29,<=50K
36,343475,9,2,0,30,<=50K
59,38620,8,0,1,40,<=50K
57,38622,8,0,0,40,>50K
26,300783,8,0,0,39,>50K
26,300783,11,1,0,42,<=50K
40,191502,11,0,0,38,<=50K
39,191500,9,0,0,39,<=50K
32,213887,15,1,0,31,>50K
34,213885,16,0,1,31,<=50K
54,145098,8,0,0,40,>50K
53,145098,8,1,0,40,<=50K
18,216804,3,0,0,33,<=50K
18,216805,2,0,0,33,>50K
25,33611,8,0,0,45,<=50K
25,33609,8,0,0,46,>50K
34,349148,10,0,0,40,<=50K
32,349147,9,0,0,39,<=50K
43,211861,9,0,1,23,<=50K
42,211860,8,1,1,24,<=50K
35,52531,16,1,1886,50,>50K
36,52532,17,1,1888,50,>50K
32,176184,10,0,1,39,<=50K
32,176184,9,0,0,39,>50K
48,265193,6,2,0,44,<=50K
47,265191,10,0,0,43,<=50K
49,107679,12,0,1,37,<=50K
48,107682,9,0,0,38,<=50K
46,128375,9,0,0,42,<=50K
46,128378,8,0,0,38,<=50K
43,59287,9,0,0,39,<=50K
48,59286,9,0,1,40,<=50K
40,344744,9,1,0,51,>50K
37,344744,9,1,0,50,>50K
25,176794,12,0,0,38,>50K
26,176794,15,0,0,40,<=50K
32,309620,14,0,0,6,<=50K
30,309618,11,0,0,3,>50K
24,206599,6,2,0,27,<=50K
25,206600,7,0,0,29,>50K
61,229061,9,0,1887,39,>50K
60,229063,9,0,1885,38,<=50K
52,264938,12,0,0,44,<=50K
53,264937,11,0,1,42,<=50K
53,163677,9,0,0,55,<=50K
52,163678,9,0,0,56,<=50K
29,124679,12,13549,0,36,>50K
29,124680,13,13547,0,34,<=50K
17,95076,9,0,0,16,<=50K
19,95076,10,1,0,16,<=50K
45,101319,9,0,0,41,<=50K
45,101318,8,0,1,39,<=50K
21,212581,10,0,1,15,<=50K
20,212581,8,0,0,15,<=50K
41,104891,9,2828,1,40,<=50K
42,104891,10,2831,1,39,<=50K
23,149702,7,1,1,41,<=50K
23,149703,9,1,1,39,<=50K
32,167317,12,0,0,40,<=50K
31,167319,12,1,0,36,<=50K
26,191933,12,0,1,22,<=50K
28,191934,13,0,1,20,<=50K
42,136420,12,0,0,75,>50K
39,136419,13,0,1,74,<=50K
39,189954,12,0,0,39,>50K
41,189957,12,1,0,40,<=50K
47,456661,5,0,1,40,<=50K
46,456659,3,1,0,38,<=50K
37,65717,10,0,0,40,<=50K
39,65715,10,1,0,39,<=50K
61,223634,9,0,0,36,<=50K
61,223636,9,1,1,35,<=50K
59,139344,8,0,0,39,>50K
57,139344,10,0,0,40,<=50K
38,195026,9,0,0,30,<=50K
37,195024,10,0,0,31,<=50K
27,328923,10,0,0,38,<=50K
27,328923,7,0,1,37,<=50K
41,138663,9,0,0,40,<=50K
42,138662,13,1,0,39,<=50K
37,181703,8,0,0,45,<=50K
40,181703,9,1,0,45,>50K
44,216496,12,2,1,38,<=50K
43,216496,12,1,0,38,<=50K
59,109461,10,0,1615,32,<=50K
60,109462,11,1,1616,32,>50K
41,326379,9,1,0,37,<=50K
42,326379,7,1,2,40,<=50K
51,155117,15,0,0,69,>50K
50,155119,12,0,1,70,<=50K
20,39476,10,0,0,70,<=50K
20,39478,10,0,0,70,<=50K
21,127646,10,1,1,35,<=50K
23,127645,8,0,1,34,>50K
42,182304,8,1,0,40,<=50K
40,182302,12,0,0,39,<=50K
27,33363,10,1,0,69,>50K
27,33364,8,1,0,71,>50K
35,179379,9,0,2,41,<=50K
34,179378,9,1,1,39,>50K
50,198361,9,0,0,41,<=50K
50,198362,13,0,0,41,<=50K
28,169662,11,0,1,40,<=50K
28,169662,8,1,0,39,<=50K
22,154835,9,1,2,38,<=50K
21,154834,8,0,0,39,>50K
38,49436,10,0,1378,38,<=50K
39,49436,12,0,1377,40,>50K
22,509047,9,0,0,37,<=50K
21,509047,9,0,1,36,<=50K
46,104521,9,0,2,38,<=50K
43,104521,10,0,0,40,<=50K
36,219546,10,0,0,45,<=50K
35,219546,10,0,0,44,>50K
48,131302,10,0,1,45,<=50K
48,131301,10,1,0,44,<=50K
35,340091,16,0,0,35,>50K
35,340090,15,0,0,33,<=50K
49,213429,9,0,0,40,<=50K
49,213429,9,1,0,39,<=50K
23,184542,8,0,1,38,<=50K
22,184544,10,0,0,40,>50K
21,177418,9,1,0,39,<=50K
19,177420,10,0,1,38,<=50K
16,52486,8,0,0,11,<=50K
15,52487,9,0,0,12,<=50K
47,36177,14,0,0,46,>50K
47,36177,13,2,0,46,>50K
36,102350,9,2,0,41,<=50K
38,102350,10,0,1,37,>50K
33,297575,11,1,1,99,>50K
35,297572,11,0,0,98,<=50K
42,155974,9,1,0,61,>50K
39,155971,8,0,0,61,<=50K
24,64859,11,0,1,22,<=50K
24,64860,11,2,0,21,<=50K
22,322674,10,1,0,48,<=50K
23,322674,11,1,0,45,>50K
52,175261,1,0,1,41,<=50K
54,175261,1,0,1,38,<=50K
61,166329,9,0,0,40,<=50K
59,166329,8,1,0,40,<=50K
41,213153,9,0,0,41,<=50K
40,213152,10,0,0,39,<=50K
61,199199,11,0,1,40,<=50K
62,199196,10,1,1,39,<=50K
38,337779,8,0,0,62,>50K
36,337777,10,0,1,59,<=50K
32,361816,8,1,0,49,<=50K
32,361815,9,0,0,49,<=50K
28,100166,5,0,0,39,<=50K
27,100168,4,2,0,40,<=50K
54,254516,4,2,0,36,<=50K
54,254517,4,1,0,35,>50K
25,39091,10,4063,0,50,<=50K
24,39091,11,4064,0,49,<=50K
65,152101,8,0,0,62,<=50K
68,152101,8,0,0,65,>50K
29,127652,8,0,1887,46,>50K
29,127650,9,0,1885,47,<=50K
18,32474,10,1,1,23,<=50K
17,32477,10,0,0,19,<=50K
60,228286,10,1,0,50,<=50K
61,228286,9,1,1,49,<=50K
44,33309,7,0,1,41,<=50K
42,33311,9,1,0,39,>50K
54,290289,9,0,0,45,<=50K
53,290290,11,0,1,43,<=50K
35,128514,8,1,0,41,>50K
34,128516,9,0,0,40,<=50K
33,49654,14,7296,1,36,>50K
34,49658,12,7297,0,39,<=50K
52,283635,14,0,0,36,<=50K
54,283635,15,0,0,35,<=50K
38,202871,13,0,0,40,>50K
40,202872,13,1,0,38,<=50K
44,184285,12,0,0,44,<=50K
46,184284,12,0,1,45,<=50K
40,99678,15,0,0,59,>50K
39,99678,17,0,0,58,>50K
26,190649,12,1,0,39,<=50K
26,190649,12,0,0,40,<=50K
18,204389,9,0,0,26,<=50K
19,204388,7,0,0,24,>50K
33,159440,7,0,0,30,<=50K
34,159441,9,0,0,29,<=50K
38,52737,7,2,0,40,<=50K
37,52738,11,0,0,39,>50K
25,189702,4,0,2,39,<=50K
26,189703,5,0,1,40,<=50K
20,166527,9,1,0,18,<=50K
20,166526,9,0,0,20,<=50K
18,201685,6,0,1,3,<=50K
18,201684,6,0,1,5,<=50K
35,94953,8,0,0,39,<=50K
35,94955,8,2,0,40,<=50K
19,201742,9,0,0,15,<=50K
18,201742,8,1,0,14,<=50K
33,149726,8,0,0,45,<=50K
32,149725,8,1,0,46,<=50K
33,174788,13,0,2001,38,<=50K
35,174788,11,1,2001,38,<=50K
29,206325,8,1,0,47,<=50K
30,206324,7,0,1,45,<=50K
42,121053,13,0,0,58,<=50K
40,121053,12,1,0,60,<=50K
26,84364,6,0,1,41,<=50K
30,84365,6,0,1,39,>50K
52,124095,8,5013,0,34,<=50K
53,124093,7,5011,1,36,>50K
31,137876,9,0,0,30,<=50K
31,137873,9,0,1,29,<=50K
49,340754,15,0,0,38,>50K
47,340755,13,1,0,39,<=50K
33,111994,9,1,0,45,<=50K
33,111992,8,0,0,45,<=50K
40,99185,10,0,0,39,<=50K
38,99183,11,0,1,40,<=50K
51,206776,9,0,0,49,<=50K
51,206775,11,1,0,50,<=50K
32,242362,9,0,1,49,<=50K
34,242360,10,1,0,50,<=50K
32,198614,7,1,2000,41,<=50K
33,198612,9,0,2002,38,<=50K
49,165954,10,0,1901,38,<=50K
49,165953,10,0,1901,38,<=50K
18,192408,11,0,0,19,<=50K
17,192406,9,0,0,21,<=50K
48,234505,8,0,0,50,<=50K
48,234504,8,0,0,49,<=50K
29,84560,9,0,0,40,<=50K
31,84560,9,0,0,38,<=50K
20,34817,11,1,0,10,<=50K
19,34816,11,0,0,13,>50K
54,33304,9,0,1,40,>50K
52,33304,7,1,1,40,<=50K
26,219815,9,0,0,39,<=50K
24,219813,9,0,0,39,<=50K
27,106546,8,1,0,49,<=50K
26,106548,8,1,1,49,>50K
54,164857,10,0,1,38,<=50K
54,164856,9,0,0,40,<=50K
29,227445,9,0,0,40,>50K
31,227443,10,1,0,37,<=50K
23,189747,8,0,0,39,<=50K
24,189750,5,0,0,38,>50K
26,284250,9,1,2,37,<=50K
26,284249,10,0,0,39,<=50K
41,134129,10,0,0,59,<=50K
41,134129,10,0,0,60,<=50K
40,238184,7,0,0,41,<=50K
40,238183,8,1,2,39,<=50K
56,48101,10,1,1976,51,>50K
56,48102,11,1,1976,51,<=50K
64,113321,14,0,0,40,>50K
64,113324,12,0,0,40,>50K
50,175070,11,5177,0,44,>50K
50,175071,11,5178,0,46,<=50K
83,188328,9,1,0,15,<=50K
84,188328,8,0,1,16,<=50K
23,84256,13,1,1,50,<=50K
23,84256,14,0,0,49,<=50K
23,385540,5,2,1,40,<=50K
22,385540,5,1,0,38,<=50K
47,97174,9,1,0,38,<=50K
46,97174,10,1,1,38,<=50K
43,147099,10,1,1,34,<=50K
44,147097,9,2,0,35,<=50K
46,73436,14,0,2,42,<=50K
47,73433,13,1,0,44,<=50K
36,209214,2,1,1,39,<=50K
36,209215,5,1,1,39,<=50K
56,372020,11,5012,0,50,<=50K
58,372021,9,5013,0,51,<=50K
22,210473,8,0,0,18,<=50K
22,210474,9,0,1,20,<=50K
62,149775,13,0,0,8,<=50K
63,149774,12,0,0,8,>50K
29,126948,10,0,0,41,<=50K
32,126950,9,0,0,39,<=50K
44,115410,10,0,0,38,<=50K
42,115410,9,0,0,42,>50K
21,265355,13,0,0,41,<=50K
22,265355,10,0,0,39,<=50K
33,348771,8,0,0,35,<=50K
35,348771,7,0,1,35,>50K
32,126569,9,0,0,18,<=50K
35,126568,9,1,1,21,<=50K
18,188075,6,0,1,21,<=50K
17,188075,7,0,0,22,<=50K
20,200819,8,0,2,40,<=50K
19,200820,7,0,0,40,<=50K
47,129513,15,0,1,45,<=50K
48,129513,13,1,0,45,>50K
34,195487,9,0,0,40,<=50K
33,195487,10,0,1,38,<=50K
40,126844,10,1,0,40,>50K
40,126844,10,0,0,37,>50K
29,412150,4,0,1,35,<=50K
30,412148,5,1,1,35,<=50K
36,70559,2,0,0,46,<=50K
35,70562,1,0,1,47,<=50K
49,334679,11,0,0,38,<=50K
51,334678,9,0,0,40,<=50K
29,151483,8,0,1,6,<=50K
30,151485,8,0,0,9,<=50K
42,98427,9,1,0,34,<=50K
42,98427,9,0,0,35,>50K
24,117605,10,1,0,60,<=50K
22,117604,13,1,1,58,<=50K
42,341639,7,1,0,38,<=50K
40,341637,7,0,0,41,<=50K
33,188246,9,0,0,41,<=50K
33,188246,7,0,0,39,<=50K
40,160727,10,2976,0,39,<=50K
37,160727,7,2975,2,36,<=50K
61,77884,1,0,0,40,<=50K
62,77885,2,1,0,39,<=50K
56,201111,10,1,1,55,>50K
58,201111,10,0,1,55,<=50K
35,230244,12,1,1,43,>50K
34,230246,12,1,0,41,>50K
19,373935,7,1,0,34,<=50K
19,373935,9,1,0,36,>50K
42,178002,7,0,0,42,>50K
40,178002,8,0,1,40,>50K
50,192982,14,0,1,37,>50K
52,192979,13,0,1,38,<=50K
37,187343,4,2,2,39,<=50K
36,187344,2,1,0,40,<=50K
15,101625,4,0,0,20,<=50K
17,101627,4,0,0,20,>50K
35,110791,12,1,0,40,<=50K
37,110788,11,0,2,39,<=50K
47,43205,13,0,0,25,<=50K
48,43205,14,0,1,25,>50K
26,189218,12,0,1,9,<=50K
25,189217,12,0,0,8,<=50K
27,83517,6,1,0,38,<=50K
30,83516,3,0,0,40,<=50K
36,59312,10,1,0,40,<=50K
38,59311,9,0,0,41,>50K
18,55657,7,1,1,25,<=50K
19,55658,6,0,0,25,<=50K
23,279902,9,0,0,38,<=50K
21,279901,9,1,0,39,<=50K
36,90158,8,0,1,39,<=50K
36,90161,10,1,0,40,>50K
48,43347,15,99997,1,69,>50K
48,43348,15,99997,0,68,<=50K
36,37779,10,0,0,53,<=50K
35,37779,12,0,1,53,>50K
32,342459,13,0,0,41,<=50K
31,342455,14,0,0,39,<=50K
30,373914,7,0,0,40,<=50K
30,373913,6,0,0,42,<=50K
61,208266,10,0,0,40,<=50K
61,208266,10,0,1,40,>50K
22,348418,12,0,1,39,<=50K
21,348419,13,1,0,40,<=50K
37,197284,9,1,1,40,<=50K
34,197283,9,0,0,39,<=50K
47,61885,15,1,0,39,>50K
46,61886,14,0,1,39,<=50K
35,46027,12,1,0,49,<=50K
35,46027,11,0,0,50,>50K
31,154587,8,0,0,39,<=50K
30,154586,9,1,0,41,>50K
34,32336,12,1,0,49,>50K
34,32334,11,0,1,49,<=50K
51,226735,6,0,0,39,<=50K
51,226735,8,1,0,40,<=50K
42,359260,8,0,1,58,<=50K
43,359258,11,0,1,61,<=50K
39,393480,10,0,0,39,<=50K
38,393478,7,0,0,39,<=50K
30,188246,9,0,1589,62,<=50K
31,188243,9,0,1590,61,<=50K
22,353008,5,0,0,34,<=50K
22,353009,6,1,1,34,<=50K
66,262286,12,0,0,99,<=50K
66,262283,12,1,0,97,>50K
53,156953,7,1,0,39,>50K
53,156953,8,0,0,41,<=50K
49,160724,12,0,0,41,<=50K
48,160723,12,1,0,39,<=50K
17,238627,7,0,0,6,<=50K
17,238629,7,0,1,4,<=50K
17,99893,5,0,1601,40,<=50K
16,99893,8,0,1601,39,>50K
27,298660,13,0,0,41,<=50K
28,298661,14,1,0,40,<=50K
54,48343,7,0,1902,40,>50K
52,48344,10,1,1903,40,<=50K
40,227063,10,15022,0,33,>50K
39,227066,9,15023,0,30,<=50K
20,209131,8,0,0,39,<=50K
22,209130,8,0,1,39,<=50K
23,278155,12,0,0,40,<=50K
22,278156,11,0,0,41,>50K
41,178431,8,1,3,38,<=50K
40,178432,6,1,0,40,<=50K
18,199039,8,593,1,15,<=50K
15,199038,9,594,0,13,>50K
36,115699,8,1,2,50,<=50K
35,115699,10,1,0,51,>50K
34,218164,7,0,0,43,<=50K
35,218164,7,0,0,45,<=50K
34,242079,13,0,0,79,>50K
35,242078,14,1,0,81,>50K
52,386773,9,7296,1,38,>50K
52,386774,8,7297,0,40,<=50K
44,140643,16,0,0,44,>50K
46,140644,16,0,1,46,>50K
25,216582,15,1,0,41,<=50K
25,216582,11,0,0,44,<=50K
30,83670,9,0,1,39,<=50K
31,83671,10,1,0,40,<=50K
30,195747,1,0,0,45,<=50K
31,195749,2,0,0,44,<=50K
37,312230,8,0,0,51,>50K
38,312234,11,0,1,51,<=50K
77,105586,1,1,0,36,<=50K
77,105586,3,0,1,36,<=50K
25,150551,13,0,1,50,<=50K
25,150552,14,1,1,50,>50K
44,149388,14,0,0,40,>50K
45,149387,12,0,1,41,>50K
30,169583,7,0,0,34,<=50K
31,169582,6,0,0,34,<=50K
24,160951,9,2597,0,40,<=50K
24,160950,9,2597,0,39,>50K
33,103077,13,0,0,37,<=50K
33,103079,12,0,1,40,<=50K
50,142835,6,0,2,38,<=50K
52,142835,5,1,1,40,<=50K
21,190917,9,0,0,40,<=50K
19,190916,9,0,0,40,<=50K
28,214387,6,1,1,19,<=50K
29,214385,5,0,2,18,<=50K
41,207683,13,0,1,40,>50K
42,207685,12,0,0,39,<=50K
51,310774,13,1,1,49,>50K
52,310774,15,0,1,49,<=50K
33,312881,13,0,1,39,>50K
33,312880,11,0,0,40,<=50K
41,32877,13,0,2,44,>50K
40,32876,11,0,1,45,<=50K
28,99478,10,0,0,41,<=50K
28,99478,9,0,0,41,>50K
20,99199,8,0,0,35,<=50K
19,99198,9,0,0,37,<=50K
48,236857,7,0,0,30,<=50K
49,236857,6,0,0,29,>50K
34,268662,9,1,0,49,<=50K
33,268660,8,0,0,50,>50K
50,117293,6,1,0,39,<=50K
50,117296,7,1,0,38,>50K
62,76721,12,0,1,40,<=50K
61,76718,12,0,1,37,<=50K
32,133875,9,1,0,38,<=50K
34,133875,11,0,0,38,>50K
50,129956,7,1,0,49,>50K
51,129956,8,0,1,47,<=50K
42,317320,9,0,0,40,<=50K
44,317320,11,1,1,38,<=50K
31,100863,12,0,0,51,>50K
31,100861,14,1,1,50,>50K
47,122582,5,0,1,40,<=50K
50,122582,5,0,1,39,<=50K
45,162029,9,0,1,42,<=50K
47,162032,8,0,1,41,>50K
24,470203,13,1,2,28,<=50K
24,470202,13,2,1,28,<=50K
31,513415,13,0,0,9,<=50K
33,513416,13,0,1,10,>50K
47,196106,9,0,1,30,<=50K
48,196108,10,1,0,29,<=50K
50,213290,10,0,1888,35,>50K
52,213289,10,0,1886,36,<=50K
21,412314,8,0,1,40,<=50K
21,412314,9,1,1,39,>50K
48,101722,15,0,0,61,>50K
49,101722,14,0,1,62,<=50K
20,144428,9,0,0,9,<=50K
19,144429,10,0,0,10,<=50K
36,255622,8,0,1,39,<=50K
38,255621,9,0,0,39,<=50K
51,162746,9,7299,0,49,>50K
51,162744,8,7298,1,51,<=50K
63,30812,13,0,0,50,>50K
64,30815,14,0,0,50,>50K
73,148003,10,20049,1,38,>50K
73,148003,10,20050,0,36,<=50K
53,421563,9,1,0,40,>50K
52,421559,11,0,0,39,<=50K
35,138941,12,4388,0,50,>50K
36,138938,13,4385,0,49,>50K
34,103323,9,7686,0,40,>50K
39,103323,10,7687,2,41,<=50K
33,184659,9,1,1485,39,>50K
34,184658,10,0,1484,40,>50K
23,311377,12,0,0,39,<=50K
22,311376,10,0,0,40,<=50K
36,193688,11,1,0,41,>50K
38,193689,9,0,0,42,<=50K
32,228696,1,0,2603,31,<=50K
32,228696,1,2,2605,32,<=50K
22,243179,14,0,0,19,<=50K
20,243179,13,0,0,18,<=50K
34,233784,6,0,1,20,<=50K
34,233786,6,0,0,19,<=50K
28,95298,8,2,0,40,>50K
28,95297,8,0,1,39,<=50K
32,169972,15,1,0,36,<=50K
30,169972,14,1,0,37,>50K
31,211750,10,1,0,41,<=50K
32,211750,10,0,1,38,<=50K
42,150872,13,1507,0,39,<=50K
41,150873,14,1505,0,38,>50K
19,119702,10,0,0,37,<=50K
20,119705,10,1,0,34,>50K
25,417941,14,1,0,39,<=50K
26,417939,12,0,0,39,<=50K
23,221956,13,0,0,40,<=50K
23,221955,14,0,0,40,>50K
50,123428,11,0,0,28,<=50K
52,123429,11,0,0,29,>50K
48,357539,8,0,3,25,<=50K
49,357539,10,2,1,24,<=50K
59,280089,2,0,0,41,<=50K
61,280088,4,0,1,40,>50K
18,165307,9,0,1,40,<=50K
18,165307,7,0,0,41,<=50K
42,266439,14,0,1886,40,>50K
40,266439,15,0,1887,38,<=50K
20,32951,8,0,0,40,<=50K
19,32948,11,1,0,39,<=50K
31,188245,12,0,0,65,>50K
33,188245,14,0,1,64,<=50K
37,108366,13,0,0,45,<=50K
38,108366,14,0,1,47,<=50K
18,182157,5,0,0,31,<=50K
17,182158,5,1,0,28,<=50K
29,535978,7,1,0,40,>50K
28,535978,9,0,0,41,>50K
58,258882,9,5176,0,59,>50K
57,258882,9,5176,0,59,<=50K
45,257854,7,0,0,49,<=50K
46,257855,5,0,0,51,<=50K
60,109516,10,0,1,44,<=50K
62,109515,9,1,0,43,>50K
35,160035,11,0,0,52,>50K
34,160034,9,0,0,54,<=50K
34,140009,14,0,0,55,>50K
35,140011,14,1,1,54,<=50K
47,159868,9,1,2,55,>50K
47,159869,7,0,0,57,<=50K
29,297742,8,1,1,40,<=50K
28,297741,10,2,0,38,<=50K
25,165236,14,2,0,39,<=50K
26,165234,13,0,1,40,<=50K
29,48543,9,2,1,41,<=50K
30,48540,8,0,1,39,<=50K
57,259928,17,0,0,44,>50K
57,259928,15,0,0,42,<=50K
75,253407,10,0,1,40,<=50K
76,253408,9,1,0,40,<=50K
33,321313,12,0,0,40,<=50K
30,321314,12,0,1,40,<=50K
28,275231,11,1,1,34,<=50K
32,275231,11,0,0,35,<=50K
26,192353,11,0,1,49,<=50K
26,192355,12,0,1,51,>50K
34,160120,13,0,0,49,>50K
35,160119,12,0,0,49,<=50K
50,25030,9,0,1,12,>50K
51,25031,9,0,0,10,<=50K
38,26890,12,7298,0,49,>50K
40,26891,12,7296,2,49,<=50K
55,408538,4,99998,2,37,>50K
54,408537,5,99997,0,36,<=50K
57,30029,8,1,0,40,>50K
54,30029,7,1,1,40,<=50K
60,138254,14,4650,0,38,<=50K
61,138251,14,4648,0,39,<=50K
36,41590,11,0,0,28,<=50K
38,41590,11,1,0,30,<=50K
32,230911,14,4864,0,40,<=50K
32,230912,15,4865,1,39,<=50K
25,182227,11,1,1,54,<=50K
24,182229,10,1,0,54,<=50K
38,24342,9,0,0,37,<=50K
37,24339,11,0,0,37,<=50K
17,334674,8,1,1,23,<=50K
19,334675,10,0,0,27,<=50K
17,152695,8,0,0,30,<=50K
16,152697,8,0,1,28,<=50K
31,265509,10,0,0,32,<=50K
31,265508,9,0,0,32,<=50K
48,127921,8,0,0,39,<=50K
47,127919,10,0,0,38,<=50K
54,422251,9,0,0,50,<=50K
56,422249,10,0,0,50,<=50K
32,190028,8,1,1,17,<=50K
32,190026,10,0,0,18,<=50K
30,117962,10,1,1,44,<=50K
31,117961,8,1,0,44,>50K
40,104333,9,1,0,39,<=50K
41,104336,10,0,0,39,<=50K
29,145714,11,1,0,40,<=50K
30,145711,11,0,0,41,>50K
58,27384,13,0,0,10,<=50K
58,27385,12,0,1,9,>50K
30,411587,9,0,1,40,<=50K
27,411586,11,0,0,40,<=50K
47,54192,8,0,0,59,<=50K
43,54191,8,0,0,59,>50K
51,24138,12,0,0,65,<=50K
50,24138,13,0,0,65,>50K
41,138909,9,1,0,40,<=50K
41,138905,7,0,0,39,>50K
22,199451,9,0,0,41,<=50K
23,199453,9,2,0,40,>50K
72,107811,14,2328,1,58,<=50K
73,107815,13,2328,0,60,>50K
28,353352,11,0,0,38,<=50K
29,353352,10,0,0,39,<=50K
24,239662,9,1,0,15,<=50K
23,239662,10,2,0,15,<=50K
25,442273,9,0,1,39,<=50K
24,442272,8,2,0,39,<=50K
40,50091,13,1,0,19,<=50K
41,50094,13,1,1,19,>50K
59,131991,13,0,1,71,<=50K
59,131991,13,1,0,72,<=50K
45,341115,11,0,0,48,<=50K
43,341118,9,0,0,49,<=50K
33,24268,11,7686,0,40,>50K
33,24266,10,7687,0,40,<=50K
29,102532,8,1,0,39,<=50K
27,102533,8,1,0,39,>50K
40,210092,9,0,1,38,<=50K
41,210094,8,0,0,39,<=50K
41,210646,13,0,1,39,>50K
43,210647,13,0,2,40,<=50K
36,298718,9,0,1,38,<=50K
37,298716,9,0,0,38,>50K
33,170148,8,0,0,46,<=50K
31,170148,8,0,0,46,<=50K
30,247156,9,0,0,39,<=50K
30,247155,9,1,0,40,>50K
59,122246,14,0,0,30,<=50K
61,122245,14,1,0,32,>50K
49,155574,14,7299,0,50,>50K
49,155573,13,7297,0,48,<=50K
43,193883,9,1,0,42,>50K
43,193882,10,0,0,40,>50K
25,171928,10,0,0,49,<=50K
25,171928,9,0,0,49,<=50K
45,179638,14,0,1,40,>50K
44,179637,14,0,0,39,<=50K
16,721713,3,1,0,14,<=50K
17,721711,6,0,0,14,>50K
26,353794,9,3103,1,40,>50K
26,353794,8,3104,0,42,>50K
22,235852,10,0,0,43,<=50K
24,235852,8,0,0,45,<=50K
19,203060,10,0,0,25,<=50K
19,203061,10,2,1,25,<=50K
31,118551,9,0,0,78,<=50K
32,118551,8,0,0,80,<=50K
35,189675,9,0,0,40,<=50K
36,189673,10,1,0,39,<=50K
26,66870,7,0,0,98,<=50K
24,66870,8,0,0,97,<=50K
58,139289,13,0,0,40,>50K
58,139290,11,0,1,39,<=50K
23,203139,11,0,0,39,<=50K
22,203140,10,0,1,39,<=50K
19,386864,4,1,0,35,<=50K
18,386863,5,0,0,35,<=50K
57,89921,10,3102,0,43,>50K
54,89921,7,3103,1,44,<=50K
43,241505,12,1505,1,36,<=50K
43,241505,12,1503,1,36,<=50K
33,167499,8,7688,0,49,>50K
33,167497,6,7687,0,51,<=50K
50,134807,11,1,0,39,<=50K
51,134809,9,0,0,39,<=50K
49,83621,11,2596,0,40,<=50K
49,83621,10,2596,0,39,<=50K
42,29116,10,1,0,39,<=50K
45,29115,9,0,0,39,<=50K
39,53925,12,0,0,41,<=50K
38,53927,12,0,1,39,<=50K
49,124604,9,0,0,31,<=50K
48,124604,8,1,0,31,<=50K
59,67319,9,0,1,40,<=50K
60,67318,8,1,1,40,<=50K
23,13768,9,1,0,29,<=50K
21,13769,9,1,0,27,<=50K
19,149527,8,0,1,11,<=50K
19,149528,8,0,0,12,<=50K
40,112360,8,0,1,37,<=50K
41,112361,8,1,0,38,>50K
45,131649,12,2,0,54,>50K
43,131650,12,2,1,53,>50K
22,132299,11,0,0,40,<=50K
23,132300,14,1,0,38,>50K
37,276560,10,7686,1,70,>50K
38,276558,10,7689,0,69,>50K
56,135132,15,0,0,19,<=50K
56,135135,12,0,1,21,>50K
49,107231,14,99998,0,49,>50K
47,107231,11,99998,1,50,>50K
74,25319,13,1,0,15,<=50K
75,25316,12,0,0,15,<=50K
49,48342,14,7297,0,48,>50K
51,48342,13,7297,0,48,<=50K
39,226312,9,1,0,22,<=50K
37,226309,10,0,1,23,<=50K
58,64101,3,0,0,19,<=50K
58,64101,4,0,0,19,<=50K
44,247880,9,8613,0,40,>50K
43,247881,10,8612,0,41,<=50K
21,163089,11,0,0,20,<=50K
22,163090,12,0,1,18,<=50K
31,370184,8,1,1,39,<=50K
30,370183,10,0,0,41,>50K
45,169951,10,1,1,38,<=50K
45,169953,9,1,1,39,<=50K
37,125932,12,27825,0,44,>50K
37,125933,13,27827,0,44,<=50K
39,210991,7,0,0,41,<=50K
39,210991,8,0,1,39,<=50K
34,200288,14,0,0,19,<=50K
32,200287,13,1,0,18,<=50K
30,110621,14,0,1,38,<=50K
28,110622,12,0,1,40,>50K
27,39214,9,0,0,43,<=50K
26,39212,7,0,0,44,>50K
49,117848,8,1,0,39,<=50K
49,117848,12,0,1,39,<=50K
42,170214,7,0,2178,39,<=50K
38,170215,8,1,2177,39,<=50K
48,168211,9,0,0,40,>50K
49,168211,10,2,0,40,<=50K
